grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
NL050550,2/21/2017 17:04,126.00,5.08,29.10,15.34,7.11,53.11,119.50
NL050550,1/27/2017 9:21,123.00,4.62,27.38,15.26,6.43,53.11,119.50
NL050550,1/13/2017 1:07,121.00,4.63,28.89,15.99,6.10,53.12,119.50
NL050550,3/23/2017 15:51,129.00,4.90,32.53,14.40,7.30,53.12,119.50
NL050550,2/5/2017 3:46,125.00,4.88,28.24,15.31,6.40,53.12,119.50
NL050550,3/6/2017 15:20,122.00,4.89,28.74,15.44,6.94,53.13,119.50
NL050550,1/29/2017 20:55,125.00,4.52,29.42,14.90,6.94,53.13,119.50
NL050550,1/27/2017 19:24,120.00,4.45,28.07,15.34,6.37,53.13,119.50
NL050550,4/16/2017 22:49,125.00,5.06,25.46,15.92,6.10,53.13,119.50
NL050550,1/30/2017 7:15,123.00,4.70,27.62,15.00,6.43,53.14,119.50
NL050550,3/7/2017 12:02,126.00,4.90,28.41,15.83,6.49,53.14,119.50
NL250550,2/11/2017 9:04,122.00,4.68,28.46,14.46,7.11,53.14,119.50
NL050550,2/17/2017 3:06,122.00,4.86,27.02,15.79,6.56,53.15,119.50
NL050550,3/4/2017 9:02,125.00,5.17,28.11,15.56,6.51,53.15,119.50
NL050550,4/7/2017 2:15,122.00,4.87,26.66,15.98,6.17,53.16,119.50
NL050550,4/7/2017 7:05,114.00,4.92,28.81,15.99,6.12,53.16,119.50
NL050550,3/9/2017 10:34,123.00,4.88,27.97,15.93,6.14,53.17,119.50
NL050550,2/5/2017 7:00,122.00,4.87,28.84,15.29,6.80,53.17,119.50
NL050550,4/15/2017 6:44,122.00,4.69,26.28,15.77,6.47,53.18,119.50
NL050550,4/5/2017 11:55,123.00,4.81,27.70,15.52,6.41,53.19,119.50
NL250550,1/10/2017 1:30,127.00,4.40,24.21,14.86,6.19,53.20,119.50
NL050550,2/10/2017 0:11,121.00,4.75,28.04,15.15,6.73,53.20,119.50
NL250550,1/18/2017 7:48,120.00,4.67,28.18,14.91,7.23,53.20,119.50
NL110550,1/18/2017 22:41,125.00,4.77,,15.69,6.97,53.20,119.50
NL050550,2/9/2017 22:21,122.00,4.73,27.67,15.52,6.45,53.20,119.50
NL050550,1/11/2017 2:00,121.00,4.12,21.77,15.58,6.63,53.20,119.50
NL250550,1/18/2017 8:19,122.00,4.63,28.54,15.16,6.67,53.21,119.50
NL050550,1/26/2017 22:42,120.00,4.54,26.82,15.16,6.14,53.21,119.50
NL050550,1/29/2017 20:09,122.00,4.24,27.20,15.01,7.00,53.21,119.50
NL050550,3/23/2017 23:02,114.00,4.50,27.07,14.72,7.41,53.21,119.50
NL050550,2/16/2017 13:52,122.00,4.90,29.13,15.23,6.14,53.23,119.50
NL050550,1/26/2017 1:23,123.00,4.28,26.08,15.14,6.77,53.24,119.50
NL050550,1/4/2017 13:49,122.00,4.92,20.07,16.58,6.69,53.24,119.50
NL050550,2/12/2017 5:10,127.00,4.74,27.51,15.31,6.64,53.24,119.50
NL110550,4/13/2017 1:54,126.00,5.06,25.17,15.66,6.14,53.25,119.50
NL050550,2/13/2017 23:04,125.00,4.89,29.08,15.01,6.56,53.26,119.50
NL050550,1/28/2017 1:20,120.00,4.46,30.06,15.59,6.48,53.26,119.50
NL050550,2/16/2017 17:19,127.00,4.78,28.71,15.63,6.52,53.27,119.50
NL050550,4/7/2017 0:33,123.00,5.01,24.44,15.89,6.37,53.28,119.50
NL050550,2/4/2017 18:08,124.00,4.65,26.89,15.63,6.79,53.28,119.50
NL050550,1/4/2017 10:29,124.00,4.80,24.46,17.01,6.98,53.29,119.50
NL050550,2/4/2017 16:33,121.00,4.66,26.95,15.73,6.38,53.29,119.50
NL050550,2/16/2017 9:54,122.00,4.84,28.88,15.53,6.40,53.29,119.50
NL050550,2/16/2017 18:59,124.00,5.04,29.82,15.54,6.65,53.30,119.50
NL050550,3/4/2017 5:19,125.00,4.76,25.72,16.17,6.40,53.31,119.50
NL050550,1/27/2017 6:41,124.00,4.50,28.39,15.31,6.47,53.32,119.50
NL050550,3/4/2017 7:24,125.00,5.23,28.30,15.77,6.03,53.32,119.50
NL050550,1/27/2017 0:42,122.00,4.47,27.43,15.15,6.19,53.32,119.50
NL050550,1/26/2017 7:25,119.00,4.39,27.55,15.26,6.59,53.34,119.50
NL050550,1/25/2017 15:20,123.00,4.57,28.41,14.84,6.84,53.34,119.50
NL050550,3/1/2017 4:13,121.00,5.15,30.56,15.40,6.15,53.34,119.50
NL050550,3/9/2017 0:39,119.00,4.94,26.91,15.70,5.90,53.34,119.50
NL050550,1/27/2017 7:21,123.00,4.56,27.45,15.23,6.23,53.35,119.50
NL050550,1/26/2017 5:25,121.00,4.41,27.87,15.02,6.64,53.35,119.50
NL050550,3/22/2017 3:55,122.00,4.71,29.46,14.59,7.10,53.36,119.50
NL050550,1/27/2017 23:21,123.00,4.48,29.37,15.47,6.67,53.38,119.50
NL050550,4/6/2017 17:32,122.00,4.99,29.09,16.23,6.44,53.38,119.50
NL050550,4/15/2017 2:39,121.00,4.72,27.55,15.85,6.20,53.39,119.50
NL050550,3/6/2017 17:47,124.00,4.93,29.68,15.39,6.74,53.39,119.50
NL050550,3/9/2017 7:56,123.00,4.89,27.71,16.10,5.88,53.39,119.50
NL050550,1/31/2017 19:47,123.00,4.91,25.91,15.70,5.81,53.39,119.50
NL050550,2/17/2017 7:22,125.00,4.82,27.52,15.83,6.75,53.39,119.50
NL250550,1/10/2017 3:52,126.00,4.21,27.66,15.03,6.30,53.39,119.50
NL050550,4/15/2017 10:34,123.00,4.79,26.46,15.65,5.96,53.40,119.50
NL050550,3/24/2017 14:09,122.00,4.67,28.40,14.89,7.31,53.42,119.50
NL050550,1/10/2017 17:32,121.00,4.32,23.21,15.67,6.56,53.42,119.50
NL050550,4/6/2017 8:52,121.00,4.83,28.57,15.98,6.25,53.43,119.50
NL050550,3/9/2017 6:54,124.00,4.73,26.10,15.94,6.54,53.43,119.50
NL050550,4/15/2017 4:11,121.00,4.87,24.57,15.70,6.24,53.43,119.50
NL050550,1/20/2017 13:07,125.00,4.78,28.10,15.81,6.32,53.43,119.50
NL050550,2/10/2017 22:06,123.00,4.80,28.43,15.45,6.85,53.44,119.50
NL050550,3/9/2017 2:12,123.00,4.64,28.42,15.86,6.77,53.44,119.50
NL050550,2/17/2017 15:24,121.00,5.04,29.38,15.61,6.46,53.44,119.50
NL050550,1/26/2017 12:25,121.00,4.43,26.45,15.17,6.69,53.44,119.50
NL050550,4/15/2017 20:12,130.00,4.83,29.67,15.42,6.24,53.45,119.50
NL050550,2/16/2017 10:27,125.00,4.94,30.16,15.43,6.02,53.46,119.50
NL050550,2/21/2017 0:53,122.00,4.91,28.04,15.94,6.87,53.46,119.50
NL250550,1/18/2017 6:15,124.00,4.79,28.84,15.28,6.40,53.47,119.50
NL050550,1/27/2017 21:23,120.00,4.53,28.35,15.45,6.97,53.47,119.50
NL050550,4/6/2017 0:49,121.00,4.64,27.52,16.93,6.53,53.47,119.50
NL050550,4/6/2017 4:20,122.00,4.67,24.77,15.75,6.52,53.48,119.50
NL050550,4/7/2017 5:29,122.00,4.80,25.97,16.13,6.35,53.48,119.50
NL050550,3/9/2017 8:58,122.00,4.92,27.65,15.87,6.28,53.49,119.50
NL050550,4/15/2017 13:47,121.00,5.06,28.43,15.55,6.29,53.49,119.50
NL250550,1/10/2017 0:53,128.00,4.33,29.14,14.64,6.65,53.50,119.50
NL110550,1/25/2017 7:22,110.00,4.16,25.20,15.44,6.86,53.51,119.50
NL050550,4/14/2017 13:10,124.00,4.83,28.12,15.60,6.88,53.53,119.50
NL050550,4/15/2017 21:47,126.00,4.90,26.11,15.65,6.18,53.53,119.50
NL250550,1/10/2017 3:17,122.00,4.46,26.83,15.02,6.72,53.54,119.50
NL050550,4/6/2017 19:17,122.00,4.86,25.47,16.28,6.60,53.55,119.50
NL050550,4/15/2017 15:21,122.00,5.04,28.10,15.50,6.16,53.56,119.50
NL050550,2/16/2017 15:37,125.00,4.91,30.41,15.36,6.42,53.58,119.50
NL050550,3/9/2017 7:25,123.00,4.85,27.72,15.98,6.43,53.58,119.50
NL050550,4/6/2017 6:02,124.00,4.85,25.91,15.99,6.28,53.59,119.50
NL050550,2/9/2017 7:23,126.00,4.81,30.10,15.03,6.61,53.60,119.50
NL050550,1/29/2017 18:43,109.00,4.18,26.36,15.80,6.90,53.61,119.50
NL250550,1/18/2017 5:43,125.00,4.79,28.19,15.23,7.03,53.63,119.50
NL050550,1/25/2017 21:22,122.00,4.51,27.71,15.14,6.67,53.65,119.50
NL050550,2/16/2017 20:37,120.00,4.74,27.89,15.69,6.60,53.67,119.50
NL250550,1/9/2017 20:10,115.00,4.22,26.04,14.50,6.49,53.68,119.50
NL050550,3/9/2017 12:09,124.00,4.79,26.39,15.97,6.65,53.68,119.50
NL250550,1/9/2017 21:33,126.00,4.42,26.37,14.60,6.43,53.68,119.50
NL050550,1/18/2017 5:08,123.00,4.68,29.18,15.43,6.27,53.69,119.50
NL050550,1/30/2017 3:02,121.00,4.30,27.02,15.10,6.78,53.70,119.50
NL250550,1/9/2017 12:12,121.00,4.39,25.87,14.44,7.10,53.71,119.50
NL050550,4/15/2017 5:43,124.00,4.65,27.97,15.98,6.39,53.71,119.50
NL050550,2/9/2017 18:42,126.00,4.96,31.14,15.43,6.78,53.72,119.50
NL050550,2/16/2017 12:10,123.00,4.87,30.35,15.29,6.46,53.72,119.50
NL050550,2/16/2017 22:17,124.00,5.00,27.90,15.51,6.90,53.72,119.50
NL050550,1/26/2017 20:42,122.00,4.42,29.38,15.35,6.68,53.72,119.50
NL050550,2/10/2017 18:50,123.00,4.65,28.32,15.48,6.89,53.73,119.50
NL250550,1/10/2017 0:14,127.00,4.49,27.69,14.80,6.26,53.74,119.50
NL050550,4/15/2017 9:02,122.00,4.96,28.95,15.66,6.17,53.74,119.50
NL050550,1/13/2017 10:22,125.00,4.79,28.84,15.84,6.46,53.75,119.50
NL050550,1/25/2017 13:17,121.00,4.34,29.36,15.22,6.65,53.75,119.50
NL050550,1/30/2017 9:20,123.00,4.66,29.90,15.15,6.77,53.75,119.50
NL050550,2/16/2017 7:48,114.00,4.77,26.68,15.98,6.21,53.76,119.50
NL050550,3/4/2017 4:48,122.00,4.62,27.17,16.11,6.55,53.80,119.50
NL050550,1/10/2017 22:47,123.00,4.43,22.98,16.07,6.42,53.81,119.50
NL050550,2/9/2017 1:01,117.00,4.82,28.91,15.34,6.83,53.81,119.50
NL050550,2/17/2017 4:41,123.00,4.79,29.34,15.82,7.09,53.82,119.50
NL050550,2/16/2017 23:54,125.00,4.92,26.99,15.54,7.30,53.83,119.50
NL050550,4/7/2017 3:53,121.00,4.78,24.88,16.17,6.31,53.84,119.50
NL050550,1/29/2017 19:26,112.00,3.96,26.72,15.60,7.24,53.87,119.50
NL050550,4/6/2017 10:28,123.00,4.91,28.26,15.97,6.43,53.88,119.50
NL050550,3/21/2017 20:45,121.00,4.29,29.16,15.08,7.69,53.88,119.50
NL250550,2/11/2017 17:01,122.00,4.65,28.54,14.62,6.98,53.89,119.50
NL050550,4/6/2017 21:02,121.00,4.72,24.70,16.44,6.06,53.90,119.50
NL110550,1/25/2017 8:01,115.00,4.47,27.84,15.60,6.71,53.94,119.50
NL050550,4/6/2017 22:46,126.00,5.07,25.31,16.05,6.31,53.94,119.50
NL050420,4/11/2017 7:03,128.00,4.93,25.88,16.36,5.80,53.96,89.50
NL250550,1/10/2017 4:59,117.00,3.98,21.60,15.09,7.84,53.96,119.50
NL110550,1/25/2017 9:19,122.00,4.37,27.18,15.53,6.64,54.00,119.50
NL050550,2/8/2017 23:10,128.00,4.92,28.67,15.54,6.20,54.01,119.50
NL050550,4/15/2017 2:08,122.00,4.77,26.01,16.13,6.76,54.02,119.50
NL050550,4/5/2017 10:18,122.00,4.82,25.91,15.97,6.63,54.03,119.50
NL050550,3/4/2017 5:50,122.00,5.03,28.72,16.21,6.63,54.04,119.50
NL050550,1/19/2017 22:48,125.00,4.84,25.24,15.41,5.19,54.05,119.50
NL050550,1/11/2017 8:06,124.00,4.34,19.27,15.36,9.72,54.06,119.50
NL050550,2/16/2017 8:50,122.00,4.85,28.45,15.85,6.35,54.07,119.50
NL050550,4/14/2017 23:55,130.00,4.89,26.52,15.99,5.52,54.07,119.50
NL110550,1/25/2017 11:18,123.00,4.46,28.76,15.21,6.59,54.08,119.50
NL050550,3/9/2017 8:27,124.00,4.77,26.58,16.06,6.69,54.08,119.50
NL050550,4/8/2017 0:56,126.00,4.86,28.44,15.70,7.78,54.12,119.50
NL050420,2/23/2017 14:51,117.00,5.04,28.69,15.96,6.32,54.12,89.50
NL050550,4/16/2017 18:14,121.00,4.91,28.58,15.90,6.51,54.12,119.50
NL050550,2/26/2017 2:39,125.00,4.91,28.27,15.71,6.13,54.17,119.50
NL050550,3/9/2017 5:20,122.00,4.70,28.34,15.93,7.12,54.22,119.50
NL050550,1/29/2017 18:02,102.00,4.55,28.49,16.49,7.35,54.27,119.50
NL050550,2/26/2017 4:15,125.00,4.97,28.00,15.57,6.20,54.27,119.50
NL050550,4/6/2017 22:11,124.00,4.86,27.01,16.48,6.52,54.28,119.50
NL050550,1/13/2017 7:08,125.00,4.58,28.36,16.17,7.20,54.33,119.50
NL050550,1/15/2017 22:04,128.00,4.79,27.19,16.07,6.46,54.48,119.50
NL050550,4/16/2017 21:19,122.00,4.81,28.52,16.23,6.67,54.54,119.50
NL050550,4/8/2017 2:34,126.00,4.87,28.71,15.68,7.64,54.55,119.50
NL050550,2/8/2017 21:23,127.00,4.88,29.26,15.91,6.23,54.58,119.50
NL250550,1/10/2017 2:06,128.00,4.40,29.17,15.06,6.89,54.58,119.50
NL050550,3/24/2017 7:51,124.00,4.78,28.32,14.47,6.62,55.07,119.50
NL050550,2/8/2017 19:37,122.00,4.72,29.69,15.89,6.74,55.13,119.50
NL050550,1/18/2017 4:36,125.00,4.83,27.41,15.79,6.60,55.21,119.50
NL050550,4/13/2017 16:47,124.00,4.86,39.03,15.68,8.47,55.33,119.50
NL050550,2/26/2017 22:12,123.00,5.11,28.37,15.12,5.97,55.48,119.50
NL050550,4/16/2017 8:51,121.00,4.75,30.64,15.69,9.33,55.57,119.50
NL050550,1/20/2017 0:21,127.00,4.84,32.07,15.48,7.18,55.76,119.50
NL050550,2/26/2017 17:19,123.00,4.99,29.26,15.37,6.89,55.93,119.50
NL050550,2/27/2017 13:59,121.00,4.97,28.09,15.40,6.59,55.96,119.50
NL050550,3/30/2017 11:57,123.00,5.01,26.85,15.43,6.32,55.99,119.50
NL050550,3/8/2017 1:55,123.00,5.07,33.80,15.61,7.54,56.11,119.50
NL250550,2/28/2017 4:07,129.00,5.10,29.20,15.08,6.13,56.38,119.50
NL110550,3/8/2017 5:03,122.00,5.04,27.13,15.59,6.67,56.40,119.50
NL250550,1/10/2017 9:47,121.00,4.48,26.19,15.09,5.94,56.70,119.50
NL250550,1/10/2017 12:01,120.00,4.38,27.02,15.02,6.03,56.82,119.50
NL250550,1/9/2017 22:15,123.00,4.29,25.12,14.33,6.02,56.83,119.50
NL050550,1/29/2017 22:26,123.00,4.38,28.73,14.86,6.81,56.83,119.50
NL250550,2/11/2017 8:30,121.00,4.74,28.66,14.55,6.39,56.84,119.50
NL250550,1/9/2017 10:01,122.00,4.56,22.39,14.21,7.03,56.88,119.50
NL050550,4/14/2017 22:22,122.00,4.66,27.55,16.10,6.16,56.98,119.50
NL250550,1/9/2017 23:35,126.00,4.36,25.29,14.49,6.08,57.07,119.50
NL250550,1/10/2017 4:26,126.00,4.51,24.68,15.05,5.80,57.10,119.50
NL050550,4/16/2017 10:24,124.00,4.97,27.34,15.39,6.65,57.11,119.50
NL250550,2/11/2017 18:10,121.00,4.78,27.36,14.41,6.51,57.27,119.50
NL250550,1/10/2017 5:32,121.00,4.27,25.74,15.14,5.80,57.31,119.50
NL250550,1/10/2017 10:54,124.00,4.35,25.47,14.97,6.50,57.33,119.50
NL050550,4/13/2017 19:52,120.00,4.64,28.13,15.87,6.28,57.90,119.50
NL050550,3/7/2017 20:58,128.00,5.27,31.83,15.37,9.17,57.92,119.50
NL050550,4/13/2017 18:20,120.00,4.86,25.75,15.92,7.95,58.03,119.50
NL050550,3/27/2017 23:33,126.00,4.87,27.34,17.32,6.62,58.05,119.50
NL250550,1/9/2017 20:52,124.00,4.23,26.57,14.64,6.09,58.54,119.50
NL250550,1/10/2017 6:05,119.00,4.06,21.12,15.29,7.62,58.56,119.50
NL050550,1/20/2017 1:55,122.00,4.96,30.51,15.38,6.97,59.50,119.50
NL050550,3/7/2017 16:01,127.00,4.82,25.91,15.99,6.96,59.56,119.50
NL050550,3/7/2017 22:40,130.00,4.97,25.80,15.74,6.28,60.46,119.50
NL110550,3/8/2017 3:30,121.00,5.10,38.81,15.58,10.33,60.73,119.50
NL050550,1/19/2017 19:37,120.00,4.71,29.33,15.59,6.69,60.77,119.50
NL050550,1/11/2017 9:17,126.00,4.23,,15.31,7.09,61.31,119.50
NL050550,3/7/2017 17:39,123.00,4.88,28.73,15.63,5.65,61.53,119.50
NL050550,1/19/2017 21:14,124.00,4.59,30.84,15.82,8.11,61.82,119.50
NL050550,1/13/2017 8:13,121.00,4.53,20.84,15.98,6.65,62.11,119.50
NL050550,3/8/2017 0:19,120.00,4.96,26.68,15.91,6.56,62.31,119.50
NL050550,1/15/2017 23:38,135.00,4.76,32.98,19.40,6.75,64.06,119.50
NL050550,1/11/2017 5:18,125.00,4.27,24.43,15.46,7.27,64.44,119.50
NL050550,2/19/2017 8:31,139.00,4.73,34.41,19.10,6.21,65.24,119.50
NL050550,2/23/2017 16:14,133.00,4.59,33.56,18.60,7.14,65.28,119.50
NL050550,2/5/2017 0:31,123.00,5.04,31.80,15.15,7.67,66.98,119.50
NL050550,1/20/2017 3:27,124.00,4.95,30.55,15.49,8.12,66.98,119.50
NL050550,4/1/2017 19:16,149.00,4.76,31.72,18.76,7.38,67.00,119.50
NL050550,4/11/2017 8:06,145.00,4.50,32.91,20.59,6.76,67.73,119.50
NL250740,1/7/2017 23:50,154.00,4.62,34.29,19.00,5.97,68.02,149.50
NL110740,3/25/2017 16:05,163.00,4.73,36.16,19.57,5.93,68.12,149.50
NL250740,1/7/2017 19:34,164.00,4.56,35.01,19.09,5.69,68.20,149.50
NL250740,4/2/2017 14:53,169.00,5.00,37.48,19.17,5.50,68.32,149.50
NL110740,3/1/2017 19:22,160.00,4.98,38.40,20.04,5.84,68.39,149.50
NL050550,1/20/2017 4:59,124.00,4.92,32.24,15.61,8.25,68.40,119.50
NL250740,4/2/2017 16:42,156.00,4.75,39.27,19.14,5.62,68.43,149.50
NL250740,4/2/2017 23:12,151.00,4.56,36.77,19.03,6.46,68.64,149.50
NL050740,1/7/2017 5:47,155.00,4.50,26.93,20.06,6.40,68.71,149.50
NL110740,3/25/2017 10:48,162.00,4.79,37.57,19.67,6.40,68.73,149.50
NL250740,2/14/2017 5:05,154.00,4.35,33.37,18.80,5.88,68.75,149.50
NL250740,2/14/2017 3:14,152.00,4.39,34.94,19.05,5.83,68.76,149.50
NL110740,3/25/2017 12:34,165.00,4.83,36.14,19.59,6.35,68.77,149.50
NL050550,1/11/2017 3:38,128.00,4.44,,15.52,0.00,68.78,119.50
NL110740,4/11/2017 13:32,172.00,5.05,37.96,20.63,5.72,68.81,149.50
NL110740,4/11/2017 21:35,164.00,4.99,34.85,20.68,5.94,68.81,149.50
NL250740,4/2/2017 21:25,157.00,4.76,33.22,19.16,6.12,68.82,149.50
NL110740,4/11/2017 16:46,165.00,4.93,36.82,20.48,5.74,68.83,149.50
NL250740,2/14/2017 13:04,155.00,4.45,35.71,19.05,5.92,68.90,149.50
NL250740,1/16/2017 23:10,150.00,4.25,34.29,20.44,6.17,68.92,149.50
NL110740,3/25/2017 7:19,157.00,4.92,36.83,19.87,6.31,68.95,149.50
NL050740,1/7/2017 10:25,156.00,4.52,32.90,19.09,5.79,68.95,149.50
NL110740,4/11/2017 19:57,154.00,4.89,39.79,20.94,6.03,68.96,149.50
NL110740,4/2/2017 9:21,171.00,4.88,33.80,19.76,5.95,68.96,149.50
NL110740,4/2/2017 11:11,173.00,5.14,36.21,18.92,5.55,68.97,149.50
NL250740,4/2/2017 12:25,165.00,4.86,35.88,18.83,6.01,68.97,149.50
NL250740,1/7/2017 18:57,162.00,4.48,36.18,19.13,5.80,69.00,149.50
NL250740,1/16/2017 21:32,153.00,4.56,32.95,20.38,5.45,69.00,149.50
NL110740,1/16/2017 17:39,157.00,4.73,41.62,19.89,6.06,69.01,149.50
NL250740,1/8/2017 0:26,154.00,4.37,27.64,19.24,6.21,69.08,149.50
NL250740,1/7/2017 21:23,155.00,4.59,37.50,19.19,6.37,69.09,149.50
NL050740,2/1/2017 2:41,167.00,4.75,38.11,20.27,5.64,69.12,149.50
NL050740,1/7/2017 11:01,165.00,4.42,36.15,19.14,6.14,69.12,149.50
NL250740,2/14/2017 6:19,152.00,4.26,34.04,18.95,6.19,69.14,149.50
NL110740,2/14/2017 16:39,159.00,4.67,33.68,19.69,5.86,69.15,149.50
NL110740,1/6/2017 15:30,166.00,4.64,38.86,19.69,6.25,69.21,149.50
NL250740,4/2/2017 19:40,157.00,4.77,34.41,19.30,6.16,69.22,149.50
NL050740,1/7/2017 4:02,156.00,4.38,28.69,19.45,6.84,69.23,149.50
NL110740,4/11/2017 23:44,160.00,4.90,40.73,20.08,5.81,69.24,149.50
NL550740,4/1/2017 21:06,155.00,4.78,37.11,19.93,6.90,69.29,154.50
NL250740,1/17/2017 5:24,160.00,4.49,25.31,19.56,6.12,69.29,149.50
NL550740,3/1/2017 17:40,167.00,4.77,40.30,20.30,5.85,69.29,154.50
NL050740,1/7/2017 1:07,162.00,4.57,34.63,20.15,6.08,69.30,149.50
NL250740,2/14/2017 10:37,153.00,4.44,35.64,18.86,6.03,69.32,149.50
NL250740,1/16/2017 22:37,153.00,4.42,32.08,20.62,6.27,69.32,149.50
NL050740,1/7/2017 9:14,157.00,4.61,33.46,20.14,6.13,69.34,149.50
NL250740,1/17/2017 3:06,158.00,4.37,32.64,19.30,5.87,69.37,149.50
NL110740,1/16/2017 18:45,167.00,4.67,28.95,20.16,6.42,69.37,149.50
NL250740,1/17/2017 0:15,153.00,4.39,34.44,20.48,6.44,69.38,149.50
NL250740,1/7/2017 22:36,155.00,4.49,35.70,19.11,6.39,69.41,149.50
NL110740,4/11/2017 15:10,165.00,4.96,41.06,20.92,5.85,69.42,149.50
NL110740,4/2/2017 8:09,165.00,5.06,39.78,19.82,6.23,69.43,149.50
NL250740,2/14/2017 12:28,154.00,4.25,35.29,18.95,6.51,69.43,149.50
NL110740,4/2/2017 10:33,169.00,4.97,41.06,18.71,6.34,69.45,149.50
NL250740,1/7/2017 20:47,156.00,4.56,31.94,19.10,6.78,69.47,149.50
NL110740,1/6/2017 17:20,163.00,4.49,38.24,19.40,5.96,69.47,149.50
NL250740,2/14/2017 8:47,152.00,4.33,33.40,19.04,5.88,69.48,149.50
NL250740,4/2/2017 16:05,154.00,4.71,34.66,18.91,6.07,69.48,149.50
NL250740,1/7/2017 22:00,155.00,4.41,33.13,18.95,6.49,69.48,149.50
NL250740,2/14/2017 11:51,156.00,4.41,34.45,18.91,6.34,69.49,149.50
NL250740,2/14/2017 10:00,155.00,4.44,36.00,18.79,5.94,69.49,149.50
NL250740,4/2/2017 17:53,153.00,4.71,35.56,19.12,6.22,69.54,149.50
NL250740,2/14/2017 8:10,151.00,4.16,35.25,19.16,6.20,69.57,149.50
NL250740,1/7/2017 20:10,155.00,4.57,37.67,18.95,6.41,69.61,149.50
NL050740,1/7/2017 2:17,156.00,4.56,35.35,20.18,6.06,69.62,149.50
NL110740,3/25/2017 9:03,159.00,4.90,37.03,19.86,6.39,69.63,149.50
NL110740,3/1/2017 22:36,154.00,4.73,32.02,20.46,6.12,69.63,149.50
NL050740,1/7/2017 8:05,151.00,4.45,33.68,20.24,6.20,69.64,149.50
NL250740,4/2/2017 13:03,156.00,4.83,36.31,18.72,6.50,69.66,149.50
NL250740,4/2/2017 18:29,154.00,4.67,34.95,19.28,6.03,69.67,149.50
NL250740,4/2/2017 20:49,155.00,4.77,33.01,19.27,6.41,69.67,149.50
NL110740,3/25/2017 14:20,157.00,4.55,36.54,19.77,6.76,69.69,149.50
NL050740,1/8/2017 5:29,153.00,4.34,37.22,19.14,6.40,69.71,149.50
NL050740,3/25/2017 17:52,155.00,4.26,34.03,19.70,6.28,69.73,149.50
NL250740,1/16/2017 20:26,153.00,4.32,29.45,20.24,6.72,69.73,149.50
NL110740,2/14/2017 18:22,159.00,4.61,36.83,19.81,6.39,69.76,149.50
NL250740,4/2/2017 22:00,156.00,4.84,36.58,19.14,6.14,69.77,149.50
NL050740,2/1/2017 12:20,160.00,4.70,37.44,20.23,6.29,69.77,149.50
NL250740,4/2/2017 14:16,160.00,4.86,39.49,18.96,6.53,69.78,149.50
NL110740,2/14/2017 20:04,156.00,4.64,37.53,19.56,6.55,69.78,149.50
NL050740,3/25/2017 21:43,153.00,4.65,36.49,19.84,6.01,69.83,149.50
NL110740,2/24/2017 13:12,151.00,4.61,34.94,22.03,6.09,69.84,149.50
NL250740,1/16/2017 19:53,158.00,4.57,36.03,20.10,6.41,69.85,149.50
NL050740,1/7/2017 8:39,153.00,4.57,34.48,20.17,6.14,69.85,149.50
NL110740,4/11/2017 23:11,155.00,4.67,35.92,20.05,6.38,69.86,149.50
NL050740,2/1/2017 14:36,162.00,4.75,37.05,20.31,6.25,69.87,149.50
NL550740,4/2/2017 2:02,156.00,4.87,34.05,19.94,6.78,69.87,154.50
NL250740,2/14/2017 4:28,152.00,4.33,31.01,19.02,6.20,69.88,149.50
NL110740,3/2/2017 10:35,162.00,4.69,36.69,20.04,6.22,69.89,149.50
NL250740,4/2/2017 13:39,163.00,4.92,40.00,18.70,6.16,69.89,149.50
NL050740,3/26/2017 3:36,165.00,4.44,38.06,19.44,6.38,69.91,149.50
NL110740,1/6/2017 13:41,154.00,4.64,39.11,20.03,6.65,69.92,149.50
NL250740,1/16/2017 20:59,146.00,4.44,29.95,20.27,6.46,69.92,149.50
NL250740,4/2/2017 15:29,154.00,4.82,37.70,19.13,6.54,69.93,149.50
NL050740,1/7/2017 9:49,155.00,4.53,37.99,19.92,6.48,69.93,149.50
NL050740,2/1/2017 10:34,159.00,4.37,37.34,20.47,6.25,69.94,149.50
NL050740,3/25/2017 19:48,153.00,4.38,36.35,19.89,6.38,69.95,149.50
NL250740,1/17/2017 4:49,154.00,4.39,26.13,19.49,6.09,69.95,149.50
NL110740,4/11/2017 18:21,162.00,4.83,34.93,21.08,6.25,69.95,149.50
NL050740,1/7/2017 0:31,159.00,4.40,31.08,19.96,6.60,69.95,149.50
NL110740,2/24/2017 13:44,160.00,4.86,39.34,20.57,5.81,69.96,149.50
NL110740,2/15/2017 1:11,157.00,4.55,35.63,19.85,6.62,69.97,149.50
NL110740,3/25/2017 4:23,168.00,4.94,37.07,20.04,6.06,69.98,149.50
NL250740,1/17/2017 4:15,159.00,4.50,32.80,19.56,6.32,69.98,149.50
NL250740,1/17/2017 2:31,159.00,4.40,34.68,19.64,6.99,69.98,149.50
NL250740,1/17/2017 3:40,166.00,4.36,28.48,19.69,6.32,70.02,149.50
NL250740,4/2/2017 19:04,155.00,4.72,37.51,19.39,6.45,70.02,149.50
NL110740,4/2/2017 7:34,166.00,4.87,34.31,20.14,6.39,70.03,149.50
NL250740,2/14/2017 5:42,158.00,4.37,34.39,19.07,6.36,70.03,149.50
NL250740,1/7/2017 23:13,154.00,4.41,33.48,19.13,6.43,70.05,149.50
